"","TOT_FLY_OPS","TOT_DIR_MAINT","TOTAL_AIR_HOURS","AIRCRAFT_CONFIG","UNIQUE_CARRIER_NAME","CARRIER","REGION","YEAR","QUARTER","time_pt","AC_GROUP","SSD_NAME","MANUFACTURER","LONG_NAME","SHORT_NAME","BEGIN_DATE"
"17878",33224.3,3869.15,6.92,1,"Spirit Air Lines","NK","L",2024,3,2024.3,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"17879",36946,4423,9.1,1,"Delta Air Lines Inc.","DL","L",2018,2,2018.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17880",12610.02,4188.35,7.42,2,"Sun Country Airlines d/b/a MN Airlines","SY","D",2024,4,2024.4,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"17881",40072.12,6937.78,14.27,1,"American Airlines Inc.","AA","D",2015,2,2015.2,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"17882",25622.42,17228.8,8.11,2,"ABX Air Inc","ABX","D",2013,1,2013.1,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"17883",65916.84,7471.09,20.75,1,"Spirit Air Lines","NK","D",2009,3,2009.3,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"17884",76826.48,6820.32,21.38,1,"Spirit Air Lines","NK","D",2007,3,2007.3,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"17885",29332.96,8395.23,2.43,2,"United Parcel Service","5X","L",2024,2,2024.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17886",44647.64,8151.61,3.5,1,"American Airlines Inc.","AA","D",2025,3,2025.3,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"17887",34427.06,3732.57,7.38,1,"Spirit Air Lines","NK","L",2024,2,2024.2,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"17888",35335.6,4466.26,4.47,1,"Omni Air International LLC","X9","I",2020,1,2020.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17889",25457.71,19499.18,8.68,2,"ABX Air Inc","ABX","D",2013,2,2013.2,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"17890",73195,16357,23,1,"US Airways Inc.","US","D",2005,3,2005.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17891",34370.15,6897.94,3.43,1,"Omni Air International LLC","X9","I",2021,4,2021.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17892",55590.04,9630.23,6.74,1,"United Air Lines Inc.","UA","A",2015,3,2015.3,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"17893",35440,13135,4.93,2,"Federal Express Corporation","FX","D",2014,4,2014.4,6,"A310-200C/F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A310-200C/F","A310-2CF","1/1/1990 12:00:00 AM"
"17894",33691,3901,6.45,1,"Delta Air Lines Inc.","DL","A",2016,2,2016.2,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"17895",63750,4668,6.55,1,"Delta Air Lines Inc.","DL","A",2013,4,2013.4,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"17896",38968.29,4276.44,4.76,1,"United Air Lines Inc.","UA","L",2023,1,2023.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17897",32063,5727,6.95,1,"Alaska Airlines Inc.","AS","D",2023,4,2023.4,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17898",27412,5866,6.7,1,"Alaska Airlines Inc.","AS","L",2024,4,2024.4,6,"B737 MAX 900","BOEING","BOEING B737 MAX 900","MAX 9","7/1/2016 12:00:00 AM"
"17899",49588.25,2336.83,8.65,1,"Frontier Airlines Inc.","F9","D",2022,3,2022.3,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"17900",42641.15,9046.87,8.28,1,"United Air Lines Inc.","UA","A",2015,1,2015.1,6,"BOEING 767-400/ER","BOEING","BOEING 767-400/ER","B767-4","1/1/1998 12:00:00 AM"
"17901",16761,3750,0.62,2,"Federal Express Corporation","FX","D",2013,2,2013.2,7,"BOEING 727-200","BOEING","BOEING 727-200/231A","B727-2","1/1/1990 12:00:00 AM"
"17902",24725.35,2317.7,5.5,1,"United Air Lines Inc.","UA","A",2016,4,2016.4,6,"B787-8 DREAMLINER","BOEING","B787-800 DREAMLINER","B787-8","1/1/2012 12:00:00 AM"
"17903",58236.26,7024.41,19.21,1,"Spirit Air Lines","NK","D",2009,1,2009.1,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"17904",88409,10939,13.03,1,"American Airlines Inc.","AA","D",2011,3,2011.3,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"17905",17734.56,5242.29,1.45,1,"American Airlines Inc.","AA","D",2020,2,2020.2,6,"B787-8 DREAMLINER","BOEING","B787-800 DREAMLINER","B787-8","1/1/2012 12:00:00 AM"
"17906",12300.51,2596.87,7.91,2,"Sun Country Airlines d/b/a MN Airlines","SY","D",2023,3,2023.3,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"17907",30248.24,4795.71,4.69,1,"United Air Lines Inc.","UA","L",2024,4,2024.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17908",113306,9759,30.71,1,"US Airways Inc.","US","D",2008,2,2008.2,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"17909",34496,4714,7.89,1,"Alaska Airlines Inc.","AS","D",2024,3,2024.3,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"17910",33915.59,6758.37,5.47,1,"American Airlines Inc.","AA","A",2021,2,2021.2,6,"B787-8 DREAMLINER","BOEING","B787-800 DREAMLINER","B787-8","1/1/2012 12:00:00 AM"
"17911",31916.46,7256.92,9.02,1,"American Airlines Inc.","AA","L",2016,3,2016.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17912",79740,15505,19.86,1,"Continental Air Lines Inc.","CO","D",2005,4,2005.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17913",32956.01,4386.65,6.47,1,"Spirit Air Lines","NK","L",2025,3,2025.3,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"17914",31495,12194,17.95,1,"Southwest Airlines Co.","WN","D",2004,4,2004.4,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
"17915",63832,9267,12.97,1,"Delta Air Lines Inc.","DL","D",2013,4,2013.4,6,"BOEING 757-300","BOEING","BOEING 757-300","B757-3","1/1/1999 12:00:00 AM"
"17916",38605.94,3433.75,4.9,2,"United Parcel Service","5X","D",2020,4,2020.4,8,"BOEING B747-8","BOEING","BOEING B747-8","B747-8","1/1/2010 12:00:00 AM"
"17917",100415,8017,12.66,1,"Northwest Airlines Inc.","NW","P",2009,2,2009.2,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"17918",103395,17204,13.46,1,"American Airlines Inc.","AA","L",2008,1,2008.1,6,"A300-600/R/CF/RCF","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A300-600/R/CF/RCF","A300-6","1/1/1990 12:00:00 AM"
"17919",76190,10443,13.33,1,"American Airlines Inc.","AA","D",2011,1,2011.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17920",62623,9423,10.77,1,"American Airlines Inc.","AA","A",2011,2,2011.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17921",22768,3916,5.09,1,"Delta Air Lines Inc.","DL","A",2004,1,2004.1,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"17922",36560,3931,5.12,1,"Delta Air Lines Inc.","DL","A",2018,1,2018.1,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"17923",37547.8,8212.1,9.16,1,"American Airlines Inc.","AA","L",2024,3,2024.3,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"17924",33340.14,11509.03,6.08,2,"Amerijet International","M6","L",2024,2,2024.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17925",65196.43,10584.01,4.61,2,"United Parcel Service","5X","P",2022,4,2022.4,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"17926",29620.37,8535.88,3.84,2,"United Parcel Service","5X","L",2023,2,2023.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17927",90235.59,10884.43,31.64,1,"US Airways Inc.","US","D",2007,4,2007.4,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"17928",33607,4274,5.57,1,"Delta Air Lines Inc.","DL","A",2018,1,2018.1,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"17929",30707.84,1657.18,8.26,1,"JetBlue Airways","B6","D",2021,4,2021.4,6,"A321-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321-200N","A321NEO","1/1/2017 12:00:00 AM"
"17930",80702,6613,16.19,1,"Continental Air Lines Inc.","CO","L",2008,1,2008.1,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"17931",17577.93,2687.73,2.65,1,"Hawaiian Airlines Inc.","HA","D",2020,3,2020.3,6,"A321-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321-200N","A321NEO","1/1/2017 12:00:00 AM"
"17932",32412.02,11071.9,6.05,2,"Amerijet International","M6","L",2024,3,2024.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17933",38107.66,4541.17,11.51,1,"Spirit Air Lines","NK","D",2019,2,2019.2,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"17934",23710,4139,6.14,1,"Delta Air Lines Inc.","DL","L",2016,4,2016.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17935",51253,10011,5.55,2,"United Parcel Service","5X","A",2008,3,2008.3,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17936",36114,5923,10.32,1,"Delta Air Lines Inc.","DL","L",2010,1,2010.1,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"17937",80843,17080,23.82,1,"US Airways Inc.","US","D",2008,4,2008.4,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"17938",12598.61,2063.8,2.09,1,"United Air Lines Inc.","UA","D",2020,2,2020.2,6,"BOEING 777-300/ER","BOEING","BOEING 777-300/300ER/333ER","B777-3","3/1/2004 12:00:00 AM"
"17939",69473,6693,12.52,1,"Northwest Airlines Inc.","NW","P",2007,4,2007.4,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"17940",59765,8656,13.98,1,"American Airlines Inc.","AA","D",2009,2,2009.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17941",42335.07,11969.49,2.45,2,"Atlas Air Inc.","5Y","I",2019,1,2019.1,8,"BOEING B747-8","BOEING","BOEING B747-8","B747-8","1/1/2010 12:00:00 AM"
"17942",30732,3782,6.24,1,"Delta Air Lines Inc.","DL","P",2016,3,2016.3,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"17943",33387.43,2251.33,6.35,1,"United Air Lines Inc.","UA","A",2019,1,2019.1,6,"B787-9 DREAMLINER","BOEING","B787-900 DREAMLINER","B787-9","1/1/2012 12:00:00 AM"
"17944",35636.4,6781.1,6.34,1,"American Airlines Inc.","AA","L",2017,4,2017.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17945",38605.69,1630.59,10.58,1,"United Air Lines Inc.","UA","L",2018,3,2018.3,6,"B737-900ER","BOEING","BOEING 737-900ER","B737-9ER","1/1/2012 12:00:00 AM"
"17946",59579,6659,15.86,1,"Continental Air Lines Inc.","CO","D",2011,2,2011.2,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
"17947",33591.97,4555.66,6.67,1,"Spirit Air Lines","NK","L",2025,1,2025.1,6,"A320-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-200N","A320NEO","1/1/2017 12:00:00 AM"
"17948",51586,6438,19.02,1,"Alaska Airlines Inc.","AS","D",2006,3,2006.3,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17949",46162,8115,10.89,1,"Delta Air Lines Inc.","DL","L",2013,3,2013.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17950",42761.28,26901.05,10.9,1,"United Air Lines Inc.","UA","L",2022,3,2022.3,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17951",59112,6226,14.43,1,"Continental Air Lines Inc.","CO","D",2011,3,2011.3,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
"17952",41413.65,9269.9,5.47,1,"United Air Lines Inc.","UA","A",2017,2,2017.2,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"17953",59269,6051,11.53,1,"Northwest Airlines Inc.","NW","P",2007,3,2007.3,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"17954",30553.96,7018.44,3.87,1,"American Airlines Inc.","AA","L",2019,1,2019.1,6,"B787-9 DREAMLINER","BOEING","B787-900 DREAMLINER","B787-9","1/1/2012 12:00:00 AM"
"17955",36151.91,7373.16,7.56,1,"American Airlines Inc.","AA","L",2019,2,2019.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17956",90027.05,10461.79,30.01,1,"US Airways Inc.","US","D",2008,1,2008.1,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"17957",41604.71,4699.69,5.92,1,"United Air Lines Inc.","UA","A",2016,3,2016.3,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"17958",46051.57,11394.8,2.75,2,"Atlas Air Inc.","5Y","I",2018,4,2018.4,8,"BOEING B747-8","BOEING","BOEING B747-8","B747-8","1/1/2010 12:00:00 AM"
"17959",75373,10762,9.87,1,"American Airlines Inc.","AA","L",2008,4,2008.4,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"17960",26699.8,20611.62,8.59,2,"ABX Air Inc","ABX","D",2012,3,2012.3,6,"BOEING 767-200/ER","BOEING","BOEING 767-200/ER/EM","B767-2/R","1/1/1990 12:00:00 AM"
"17961",32592.51,5773.03,7.44,1,"United Air Lines Inc.","UA","L",2016,4,2016.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17962",67331,4358,14.99,1,"Continental Air Lines Inc.","CO","D",2008,3,2008.3,6,"BOEING 737-900","BOEING","BOEING 737-900","B737-9","4/1/2002 12:00:00 AM"
"17963",34702,7222,18.52,1,"Southwest Airlines Co.","WN","D",2005,2,2005.2,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
"17964",15709.45,3263.29,5.82,2,"Atlas Air Inc.","5Y","D",2024,3,2024.3,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"17965",27255.24,7437.66,4.51,1,"American Airlines Inc.","AA","D",2020,1,2020.1,6,"B787-8 DREAMLINER","BOEING","B787-800 DREAMLINER","B787-8","1/1/2012 12:00:00 AM"
"17966",22772,2531,3.89,1,"Delta Air Lines Inc.","DL","A",2020,4,2020.4,6,"AIRBUS A350-900","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A350-900","A350-9","9/1/2016 12:00:00 AM"
"17967",49079,15149,13.92,1,"Alaska Airlines Inc.","AS","D",2013,3,2013.3,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17968",53458.69,6423.19,16.87,1,"ATA Airlines d/b/a ATA","TZ","D",2005,1,2005.1,6,"BOEING 737-800","BOEING","BOEING 737-800","B737-8","1/1/1998 12:00:00 AM"
"17969",73697,8155,14,1,"American Airlines Inc.","AA","D",2008,4,2008.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17970",66227,9565,11.28,1,"American Airlines Inc.","AA","A",2011,3,2011.3,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17971",22947.14,5308.46,2.26,1,"American Airlines Inc.","AA","D",2020,4,2020.4,6,"BOEING 777-300/ER","BOEING","BOEING 777-300/300ER/333ER","B777-3","3/1/2004 12:00:00 AM"
"17972",29316,5592,10.25,1,"Southwest Airlines Co.","WN","L",2016,4,2016.4,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17973",41469.18,5299.02,11.36,1,"American Airlines Inc.","AA","P",2020,4,2020.4,6,"B787-9 DREAMLINER","BOEING","B787-900 DREAMLINER","B787-9","1/1/2012 12:00:00 AM"
"17974",30919.3,9445.94,10.5,1,"United Air Lines Inc.","UA","L",2021,4,2021.4,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17975",28689.74,1400.11,7.65,1,"United Air Lines Inc.","UA","L",2023,2,2023.2,6,"B737 MAX 900","BOEING","BOEING B737 MAX 900","MAX 9","7/1/2016 12:00:00 AM"
"17976",21688.69,6196.14,3.91,1,"American Airlines Inc.","AA","L",2020,3,2020.3,6,"A321/LR","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321/LR","A321/LR","1/1/2019 12:00:00 AM"
"17977",81443,24001,14,1,"United Air Lines Inc.","UA","D",2013,1,2013.1,6,"BOEING 757-300","BOEING","BOEING 757-300","B757-3","1/1/1999 12:00:00 AM"
"17978",147449.28,14395.94,28.37,1,"Virgin America","VX","D",2012,1,2012.1,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"17979",75099.9,8242.1,21.62,1,"United Air Lines Inc.","UA","D",2012,2,2012.2,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17980",57161,6358,12.14,1,"Delta Air Lines Inc.","DL","D",2011,4,2011.4,6,"BOEING 757-300","BOEING","BOEING 757-300","B757-3","1/1/1999 12:00:00 AM"
"17981",28936.61,7174.5,7.26,1,"United Air Lines Inc.","UA","L",2024,2,2024.2,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"17982",45800,7744,16.98,1,"American Airlines Inc.","AA","A",2004,1,2004.1,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17983",31701,9773,5.34,2,"Hawaiian Airlines Inc.","HA","D",2025,3,2025.3,6,"AIRBUS A330-900","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-900","A339","9/1/2016 12:00:00 AM"
"17984",64028,15169,13.7,1,"Alaska Airlines Inc.","AS","D",2013,4,2013.4,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"17985",30454.16,4573.39,3.92,1,"Omni Air International LLC","X9","I",2021,2,2021.2,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17986",30127,4118,8,1,"Delta Air Lines Inc.","DL","L",2019,1,2019.1,6,"A320-100/200","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A320-100/200","A320-1/2","1/1/1990 12:00:00 AM"
"17987",36242.84,11417.42,10.76,2,"Atlas Air Inc.","5Y","I",2005,3,2005.3,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"17988",35456,10391,5.4,2,"United Parcel Service","5X","A",2008,4,2008.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17989",27824.98,6151.62,10.12,1,"United Air Lines Inc.","UA","L",2019,4,2019.4,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"17990",75446.64,6584.42,21.12,1,"Spirit Air Lines","NK","D",2007,2,2007.2,6,"A319","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A319","A319","1/1/1997 12:00:00 AM"
"17991",44666.52,21875.24,12.39,2,"Atlas Air Inc.","5Y","I",2004,1,2004.1,8,"BOEING 747-200/300","BOEING","BOEING 747-200/300","B747-2/3","1/1/1990 12:00:00 AM"
"17992",74274.39,17239.28,15.18,1,"Hawaiian Airlines Inc.","HA","D",2015,3,2015.3,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"17993",31926,1994,6.26,2,"Federal Express Corporation","FX","D",2014,4,2014.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"17994",33089,1477.69,7.67,1,"JetBlue Airways","B6","D",2022,1,2022.1,6,"A321-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321-200N","A321NEO","1/1/2017 12:00:00 AM"
"17995",40999,4205,5.24,1,"Delta Air Lines Inc.","DL","P",2009,2,2009.2,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"17996",32295,6342,9.65,1,"Delta Air Lines Inc.","DL","L",2017,2,2017.2,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"17997",48447.39,11235.15,4.03,2,"United Parcel Service","5X","D",2023,2,2023.2,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"17998",22998.5,4729.91,5.65,1,"Hawaiian Airlines Inc.","HA","D",2020,4,2020.4,6,"A321-200N","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A321-200N","A321NEO","1/1/2017 12:00:00 AM"
"17999",72586.55,16414.86,30.23,1,"US Airways Inc.","US","D",2007,2,2007.2,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"18000",71845,14405,15.77,1,"Alaska Airlines Inc.","AS","D",2012,2,2012.2,6,"BOEING 737-400","BOEING","BOEING 737-400","B737-4","1/1/1990 12:00:00 AM"
"18001",43880.37,8179.96,10.91,2,"Atlas Air Inc.","5Y","I",2006,3,2006.3,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"18002",135512,7194,12.84,1,"Northwest Airlines Inc.","NW","P",2008,3,2008.3,6,"A330-200/220F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A330-200","A330-2","1/1/1992 12:00:00 AM"
"18003",48879.49,11152.36,4.02,2,"United Parcel Service","5X","D",2024,3,2024.3,8,"BOEING 747-400","BOEING","BOEING 747-400","B747-4","1/1/1990 12:00:00 AM"
"18004",30661,3769,4.89,1,"Delta Air Lines Inc.","DL","A",2017,1,2017.1,6,"BOEING 777-200","BOEING","BOEING 777-200ER/200LR/233LR","B777-2","1/1/1994 12:00:00 AM"
"18005",19088.05,13634.46,11.78,2,"Air Transport International","8C","D",2019,4,2019.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"18006",58758.34,3708.01,5.02,2,"United Parcel Service","5X","P",2018,4,2018.4,8,"BOEING B747-8","BOEING","BOEING B747-8","B747-8","1/1/2010 12:00:00 AM"
"18007",34732,3491,8.51,1,"Delta Air Lines Inc.","DL","L",2019,4,2019.4,6,"BOEING 757-200","BOEING","BOEING 757-200","B757-2","1/1/1990 12:00:00 AM"
"18008",29491.21,7297.5,10.67,1,"United Air Lines Inc.","UA","L",2021,3,2021.3,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"18009",21362,5812,6.75,1,"Southwest Airlines Co.","WN","L",2021,1,2021.1,6,"BOEING 737-700/LR","BOEING","BOEING 737-700/700LR/MAX 7","B737-7","1/1/1998 12:00:00 AM"
"18010",41683,13712,4.76,2,"Federal Express Corporation","FX","D",2014,1,2014.1,6,"A310-200C/F","AIRBUS INDUSTRIE","AIRBUS INDUSTRIE A310-200C/F","A310-2CF","1/1/1990 12:00:00 AM"
"18011",107809,9180,15.14,1,"United Air Lines Inc.","UA","A",2008,4,2008.4,6,"BOEING 767-300/ER","BOEING","BOEING 767-300/300ER","B767-3/R","1/1/1990 12:00:00 AM"
"18012",35229.07,6976.46,4.38,1,"American Airlines Inc.","AA","L",2017,3,2017.3,6,"BOEING 777-300/ER","BOEING","BOEING 777-300/300ER/333ER","B777-3","3/1/2004 12:00:00 AM"
"18013",45318,7892,17.37,1,"Southwest Airlines Co.","WN","D",2006,3,2006.3,6,"BOEING 737-500","BOEING","BOEING 737-500","B737-5","1/1/1990 12:00:00 AM"
